Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
China,CHN,1971,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,55.703
China,CHN,1971,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.523
China,CHN,1971,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,57.48167
China,CHN,1971,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,48.250215
China,CHN,1971,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
China,CHN,1971,The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,0
China,CHN,1971,The mandatory retirement age for women and men is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
China,CHN,1971,The age at which women and men can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
China,CHN,1971,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
China,CHN,1971,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
China,CHN,1971,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,1
China,CHN,1971,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
China,CHN,1971,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
China,CHN,1971,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,0
China,CHN,1971,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1
China,CHN,1971,A woman can be "head of household" in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,1
China,CHN,1971,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
China,CHN,1971,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
China,CHN,1971,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
China,CHN,1971,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
China,CHN,1971,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
China,CHN,1971,The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),SG.LAW.CRDD.GR,0
China,CHN,1971,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
China,CHN,1971,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,1
China,CHN,1971,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
China,CHN,1971,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
China,CHN,1971,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
China,CHN,1971,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
China,CHN,1971,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
China,CHN,1971,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,1
China,CHN,1971,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,1
China,CHN,1971,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
China,CHN,1971,Women and men have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,1
China,CHN,1971,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
China,CHN,1971,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,1
China,CHN,1971,Length of paid maternity leave (calendar days),SH.MMR.LEVE,56
China,CHN,1971,Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,0
China,CHN,1971,The government administers 100 percent of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,0
China,CHN,1971,Length of paid shared parental leave (calendar days),SH.PAR.LEVE,0
China,CHN,1971,There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,0
China,CHN,1971,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
China,CHN,1971,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
China,CHN,1971,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
China,CHN,1971,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
China,CHN,1971,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,15.2724
China,CHN,1971,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,12.755
China,CHN,1971,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,14090279
China,CHN,1971,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,14924111.5
China,CHN,1971,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,13891351.5
China,CHN,1971,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,14700884
China,CHN,1971,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,13724554
China,CHN,1971,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,14486853.5
China,CHN,1971,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,12833297.5
China,CHN,1971,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,13531855.5
China,CHN,1971,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,12194853.5
China,CHN,1971,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,12853772
China,CHN,1971,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,12636446.5
China,CHN,1971,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,13317715.5
China,CHN,1972,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,56.875
China,CHN,1972,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,34.411
China,CHN,1972,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,232.659
China,CHN,1972,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,303.547
China,CHN,1972,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,60.367
China,CHN,1972,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,56.525
China,CHN,1972,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.112
China,CHN,1972,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,58.955017
China,CHN,1972,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,49.75538
China,CHN,1972,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
China,CHN,1972,The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,0
China,CHN,1972,The mandatory retirement age for women and men is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
China,CHN,1972,The age at which women and men can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
China,CHN,1972,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
China,CHN,1972,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
China,CHN,1972,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,1
China,CHN,1972,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
China,CHN,1972,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
China,CHN,1972,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,0
China,CHN,1972,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1
China,CHN,1972,A woman can be "head of household" in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,1
China,CHN,1972,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
China,CHN,1972,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
China,CHN,1972,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
China,CHN,1972,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
China,CHN,1972,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
China,CHN,1972,The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),SG.LAW.CRDD.GR,0
China,CHN,1972,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
China,CHN,1972,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,1
China,CHN,1972,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
China,CHN,1972,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
China,CHN,1972,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
China,CHN,1972,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
China,CHN,1972,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
China,CHN,1972,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,1
China,CHN,1972,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,1
China,CHN,1972,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
China,CHN,1972,Women and men have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,1
China,CHN,1972,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
China,CHN,1972,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,1
China,CHN,1972,Length of paid maternity leave (calendar days),SH.MMR.LEVE,56
China,CHN,1972,Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,0
China,CHN,1972,The government administers 100 percent of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,0
China,CHN,1972,Length of paid shared parental leave (calendar days),SH.PAR.LEVE,0
China,CHN,1972,There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,0
China,CHN,1972,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
China,CHN,1972,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
China,CHN,1972,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
China,CHN,1972,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
China,CHN,1972,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,15.5145
China,CHN,1972,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,12.9791
China,CHN,1972,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,13433681
China,CHN,1972,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,14223812.5
China,CHN,1972,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,13682749.5
China,CHN,1972,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,14493826
China,CHN,1972,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,13753734
China,CHN,1972,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,14535499.5
China,CHN,1972,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,13613780
China,CHN,1972,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,14363519
China,CHN,1972,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,12748458
China,CHN,1972,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,13443014
China,CHN,1972,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,12127769.5
China,CHN,1972,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,12786502
China,CHN,1973,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,56.875
China,CHN,1973,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,30.495
China,CHN,1973,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,220.422
China,CHN,1973,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,291.178
China,CHN,1973,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,61.382
China,CHN,1973,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,57.449
China,CHN,1973,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.726
China,CHN,1973,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,60.722675
China,CHN,1973,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,51.490266
China,CHN,1973,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
China,CHN,1973,The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,0
China,CHN,1973,The mandatory retirement age for women and men is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
China,CHN,1973,The age at which women and men can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
China,CHN,1973,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
China,CHN,1973,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
China,CHN,1973,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,1
China,CHN,1973,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
China,CHN,1973,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
China,CHN,1973,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,0
China,CHN,1973,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1
China,CHN,1973,A woman can be "head of household" in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,1
China,CHN,1973,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
China,CHN,1973,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
China,CHN,1973,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
China,CHN,1973,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
China,CHN,1973,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
China,CHN,1973,The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),SG.LAW.CRDD.GR,0
China,CHN,1973,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
China,CHN,1973,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,1
China,CHN,1973,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
China,CHN,1973,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
China,CHN,1973,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
China,CHN,1973,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
China,CHN,1973,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
China,CHN,1973,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,1
China,CHN,1973,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,1
China,CHN,1973,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
China,CHN,1973,Women and men have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,1
China,CHN,1973,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
China,CHN,1973,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,1
China,CHN,1973,Length of paid maternity leave (calendar days),SH.MMR.LEVE,56
China,CHN,1973,Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,0
China,CHN,1973,The government administers 100 percent of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,0
China,CHN,1973,Length of paid shared parental leave (calendar days),SH.PAR.LEVE,0
China,CHN,1973,There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,0
China,CHN,1973,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
China,CHN,1973,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
China,CHN,1973,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
China,CHN,1973,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
China,CHN,1973,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,15.8536
China,CHN,1973,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,13.2632
China,CHN,1973,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,12967408
China,CHN,1973,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,13727303
China,CHN,1973,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,13064991
China,CHN,1973,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,13848793.5
China,CHN,1973,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,13556550
China,CHN,1973,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,14342701
China,CHN,1973,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,13651003
China,CHN,1973,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,14421022.5
China,CHN,1973,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,13530087.5
China,CHN,1973,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,14275626
China,CHN,1973,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,12683422
China,CHN,1973,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,13377297
China,CHN,1974,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.725040019
China,CHN,1974,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.463880002
China,CHN,1974,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,40.72982
China,CHN,1974,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,88.80317688
China,CHN,1974,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,122.6740112
China,CHN,1974,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,36.3966713
China,CHN,1974,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,32.98805
